"Date","Price","Open","High","Low","Vol.","Change %"
"Feb 22, 2019","0.037231","0.037000","0.037375","0.036530","7.07K","0.61%"
"Feb 21, 2019","0.037005","0.037426","0.037467","0.036545","7.04K","-1.17%"
"Feb 20, 2019","0.037444","0.036700","0.037667","0.036011","16.23K","2.03%"
"Feb 19, 2019","0.036700","0.037390","0.037958","0.036690","8.60K","-1.85%"
"Feb 18, 2019","0.037390","0.036495","0.038285","0.036278","39.48K","2.45%"
"Feb 17, 2019","0.036495","0.033910","0.036908","0.033865","22.96K","7.62%"
"Feb 16, 2019","0.033910","0.033790","0.034200","0.033727","2.76K","0.36%"
"Feb 15, 2019","0.033790","0.033576","0.034091","0.033510","3.23K","0.64%"
"Feb 14, 2019","0.033576","0.033795","0.034325","0.033440","6.19K","-0.65%"
"Feb 13, 2019","0.033795","0.033667","0.034451","0.033585","7.96K","0.38%"
"Feb 12, 2019","0.033667","0.033295","0.033805","0.032986","10.20K","1.12%"
"Feb 11, 2019","0.033295","0.033989","0.034016","0.033020","12.49K","-1.96%"
"Feb 10, 2019","0.033960","0.032558","0.034148","0.032050","14.51K","4.31%"
"Feb 09, 2019","0.032558","0.032611","0.032957","0.032323","14.17K","-0.14%"
"Feb 08, 2019","0.032605","0.030735","0.032999","0.030605","23.27K","6.08%"
"Feb 07, 2019","0.030735","0.030670","0.031005","0.030640","5.94K","0.21%"
"Feb 06, 2019","0.030670","0.030910","0.031004","0.029856","18.63K","-0.78%"
"Feb 05, 2019","0.030910","0.031095","0.031140","0.030838","3.54K","-0.59%"
"Feb 04, 2019","0.031095","0.031020","0.031380","0.030749","9.71K","0.24%"
"Feb 03, 2019","0.031020","0.031535","0.031657","0.030879","6.23K","-1.63%"
"Feb 02, 2019","0.031535","0.030847","0.031600","0.030770","2.94K","2.23%"
"Feb 01, 2019","0.030847","0.030995","0.031100","0.030470","5.90K","-0.48%"
"Jan 31, 2019","0.030995","0.031300","0.031695","0.030800","7.43K","-0.97%"
"Jan 30, 2019","0.031300","0.030645","0.031591","0.030440","7.59K","2.14%"
"Jan 29, 2019","0.030645","0.030705","0.031000","0.030181","7.88K","-0.20%"
"Jan 28, 2019","0.030705","0.031518","0.031727","0.029840","21.37K","-2.58%"
"Jan 27, 2019","0.031518","0.032354","0.032400","0.031518","6.15K","-2.58%"
"Jan 26, 2019","0.032354","0.032300","0.032532","0.032200","4.39K","0.17%"
"Jan 25, 2019","0.032300","0.032588","0.033000","0.032267","9.08K","-0.89%"
"Jan 24, 2019","0.032588","0.032760","0.032800","0.032250","5.74K","-0.52%"
"Jan 23, 2019","0.032760","0.033000","0.033155","0.032570","4.59K","-0.73%"
"Jan 22, 2019","0.033000","0.032779","0.033117","0.032224","11.50K","0.67%"
"Jan 21, 2019","0.032779","0.033205","0.033289","0.032424","18.57K","-1.28%"
"Jan 20, 2019","0.033205","0.033425","0.033510","0.033004","6.82K","-0.66%"
"Jan 19, 2019","0.033425","0.033168","0.033749","0.033124","7.56K","0.78%"
"Jan 18, 2019","0.033168","0.033650","0.033690","0.033000","8.75K","-1.43%"
"Jan 17, 2019","0.033650","0.033829","0.033959","0.032935","12.63K","-0.53%"
"Jan 16, 2019","0.033829","0.033520","0.034792","0.033305","18.28K","0.92%"
"Jan 15, 2019","0.033520","0.034980","0.035630","0.032812","23.95K","-4.17%"
"Jan 14, 2019","0.034980","0.032840","0.035483","0.032831","21.60K","6.52%"
"Jan 13, 2019","0.032840","0.034394","0.034465","0.032400","23.78K","-4.52%"
"Jan 12, 2019","0.034394","0.034580","0.034950","0.034162","22.02K","-0.54%"
"Jan 11, 2019","0.034580","0.034866","0.035287","0.033750","15.34K","-0.82%"
"Jan 10, 2019","0.034866","0.037340","0.037430","0.034200","46.38K","-6.62%"
"Jan 09, 2019","0.037340","0.037275","0.038136","0.037143","7.25K","0.17%"
"Jan 08, 2019","0.037275","0.037565","0.037735","0.036930","13.65K","-0.79%"
"Jan 07, 2019","0.037570","0.038550","0.038695","0.037300","22.71K","-2.54%"
"Jan 06, 2019","0.038550","0.040520","0.040691","0.038390","21.26K","-4.86%"
"Jan 05, 2019","0.040520","0.040130","0.041600","0.040130","23.58K","0.97%"
"Jan 04, 2019","0.040130","0.038785","0.040756","0.038469","32.68K","3.47%"
"Jan 03, 2019","0.038785","0.039380","0.039925","0.038198","33.87K","-1.51%"
"Jan 02, 2019","0.039380","0.036527","0.040000","0.036504","32.71K","7.81%"
"Jan 01, 2019","0.036527","0.035515","0.037570","0.035388","16.89K","2.85%"
"Dec 31, 2018","0.035515","0.036185","0.036300","0.035285","22.10K","-1.85%"
"Dec 30, 2018","0.036185","0.035890","0.036501","0.035085","25.25K","0.82%"
"Dec 29, 2018","0.035890","0.035325","0.037432","0.034305","33.04K","1.60%"
"Dec 28, 2018","0.035325","0.031892","0.035381","0.031550","30.37K","10.76%"
"Dec 27, 2018","0.031892","0.034210","0.034410","0.031490","29.33K","-6.77%"
"Dec 26, 2018","0.034210","0.034065","0.035380","0.033444","21.27K","0.43%"
"Dec 25, 2018","0.034065","0.034526","0.034676","0.032962","33.35K","-1.33%"
"Dec 24, 2018","0.034526","0.032802","0.037570","0.032750","93.01K","5.25%"
"Dec 23, 2018","0.032802","0.029185","0.033115","0.029155","66.91K","12.37%"
"Dec 22, 2018","0.029191","0.028040","0.029344","0.027784","17.15K","4.07%"
"Dec 21, 2018","0.028050","0.028135","0.028740","0.027521","35.39K","-0.30%"
"Dec 20, 2018","0.028135","0.026958","0.028600","0.026798","41.19K","4.37%"
"Dec 19, 2018","0.026958","0.027484","0.028235","0.026907","26.06K","-1.92%"
"Dec 18, 2018","0.027484","0.026830","0.027584","0.026442","16.07K","2.51%"
"Dec 17, 2018","0.026811","0.026240","0.027147","0.026105","16.28K","2.39%"
"Dec 16, 2018","0.026185","0.026090","0.026769","0.026078","7.53K","0.36%"
"Dec 15, 2018","0.026090","0.026000","0.026155","0.025885","9.17K","0.35%"
"Dec 14, 2018","0.026000","0.026124","0.026304","0.025865","13.34K","-0.47%"
"Dec 13, 2018","0.026124","0.025955","0.026556","0.025865","12.65K","0.73%"
"Dec 12, 2018","0.025935","0.025944","0.026300","0.025847","11.30K","-0.17%"
"Dec 11, 2018","0.025980","0.026175","0.026531","0.025715","17.40K","-0.74%"
"Dec 10, 2018","0.026175","0.026326","0.026448","0.025845","13.39K","-0.58%"
"Dec 09, 2018","0.026326","0.026477","0.027004","0.026132","13.80K","-0.57%"
"Dec 08, 2018","0.026477","0.027405","0.028500","0.025500","33.64K","-3.39%"
"Dec 07, 2018","0.027405","0.025989","0.027736","0.024434","84.41K","5.45%"
"Dec 06, 2018","0.025989","0.027240","0.027307","0.025512","45.21K","-4.60%"
"Dec 05, 2018","0.027241","0.027792","0.027869","0.027200","17.47K","-1.98%"
"Dec 04, 2018","0.027792","0.027970","0.028068","0.027715","7.13K","-0.64%"
"Dec 03, 2018","0.027970","0.028075","0.028452","0.027689","10.14K","-0.37%"
"Dec 02, 2018","0.028075","0.028170","0.028316","0.027900","4.90K","-0.35%"
"Dec 01, 2018","0.028175","0.028161","0.028790","0.027847","9.30K","0.05%"
"Nov 30, 2018","0.028161","0.027502","0.028490","0.027352","10.63K","2.40%"
"Nov 29, 2018","0.027502","0.028806","0.028900","0.027399","27.87K","-4.53%"
"Nov 28, 2018","0.028806","0.028782","0.029095","0.027949","15.56K","0.09%"
"Nov 27, 2018","0.028782","0.028650","0.029200","0.027751","34.58K","0.46%"
"Nov 26, 2018","0.028650","0.029023","0.029183","0.028397","17.82K","-1.40%"
"Nov 25, 2018","0.029057","0.029255","0.029430","0.027900","32.56K","-0.68%"
"Nov 24, 2018","0.029255","0.028305","0.029388","0.028146","20.52K","3.36%"
"Nov 23, 2018","0.028305","0.028978","0.029174","0.027940","23.61K","-2.32%"
"Nov 22, 2018","0.028978","0.029680","0.030000","0.028910","19.86K","-2.37%"
"Nov 21, 2018","0.029680","0.029314","0.030100","0.028570","25.46K","1.25%"
"Nov 20, 2018","0.029314","0.030671","0.030894","0.028899","56.83K","-4.43%"
"Nov 19, 2018","0.030671","0.031615","0.031615","0.029063","40.58K","-2.98%"
"Nov 18, 2018","0.031615","0.031294","0.031930","0.031112","7.55K","1.03%"
"Nov 17, 2018","0.031294","0.031325","0.031588","0.030800","24.96K","0.07%"
"Nov 16, 2018","0.031273","0.032044","0.032165","0.031256","8.98K","-2.40%"
"Nov 15, 2018","0.032044","0.031655","0.032400","0.031324","28.12K","1.21%"
"Nov 14, 2018","0.031660","0.032480","0.032633","0.030000","42.04K","-2.52%"
"Nov 13, 2018","0.032480","0.033019","0.033035","0.032385","8.25K","-1.60%"
"Nov 12, 2018","0.033008","0.033015","0.033124","0.032823","6.60K","-0.02%"
"Nov 11, 2018","0.033015","0.033145","0.033205","0.032800","4.81K","-0.39%"
"Nov 10, 2018","0.033145","0.032857","0.033328","0.032800","3.69K","0.88%"
"Nov 09, 2018","0.032855","0.032865","0.033120","0.032663","5.33K","-0.03%"
"Nov 08, 2018","0.032865","0.033315","0.033485","0.032811","8.09K","-1.35%"
"Nov 07, 2018","0.033315","0.033904","0.034039","0.033158","9.93K","-1.58%"
"Nov 06, 2018","0.033850","0.032570","0.033931","0.032430","12.57K","3.93%"
"Nov 05, 2018","0.032570","0.032725","0.032800","0.032235","7.10K","-0.44%"
"Nov 04, 2018","0.032715","0.031360","0.033558","0.031300","12.42K","4.32%"
"Nov 03, 2018","0.031360","0.031455","0.031495","0.031330","2.42K","-0.32%"
"Nov 02, 2018","0.031460","0.031189","0.031625","0.031160","4.83K","0.87%"
"Nov 01, 2018","0.031189","0.031215","0.031250","0.031120","3.23K","-0.08%"
"Oct 31, 2018","0.031215","0.031180","0.031304","0.030880","4.88K","0.13%"
"Oct 30, 2018","0.031175","0.031030","0.031242","0.030960","5.34K","0.47%"
"Oct 29, 2018","0.031030","0.031630","0.031811","0.030867","8.61K","-1.90%"
"Oct 28, 2018","0.031630","0.031434","0.031651","0.031391","3.14K","0.62%"
"Oct 27, 2018","0.031434","0.031345","0.031450","0.031303","3.19K","0.28%"
"Oct 26, 2018","0.031345","0.031213","0.031675","0.031145","5.39K","0.42%"
"Oct 25, 2018","0.031213","0.031250","0.031297","0.031026","6.66K","-0.12%"
"Oct 24, 2018","0.031250","0.031440","0.031505","0.031204","3.97K","-0.61%"
"Oct 23, 2018","0.031442","0.031430","0.031510","0.031080","6.12K","0.04%"
"Oct 22, 2018","0.031430","0.031458","0.031603","0.031295","4.68K","-0.09%"
"Oct 21, 2018","0.031458","0.031585","0.031814","0.031423","3.38K","-0.40%"
"Oct 20, 2018","0.031585","0.031415","0.031778","0.031305","3.96K","0.54%"
"Oct 19, 2018","0.031415","0.031145","0.031671","0.030996","8.74K","0.87%"
"Oct 18, 2018","0.031145","0.031620","0.031735","0.030960","6.45K","-1.41%"
"Oct 17, 2018","0.031590","0.031835","0.031970","0.031462","9.45K","-0.77%"
"Oct 16, 2018","0.031835","0.031757","0.032006","0.031508","7.57K","0.28%"
"Oct 15, 2018","0.031745","0.030990","0.033490","0.030861","29.85K","2.44%"
"Oct 14, 2018","0.030990","0.031793","0.031867","0.030723","5.38K","-2.53%"
"Oct 13, 2018","0.031793","0.031340","0.032033","0.031286","10.51K","1.45%"
"Oct 12, 2018","0.031340","0.030580","0.031744","0.030580","12.45K","2.49%"
"Oct 11, 2018","0.030580","0.034225","0.034290","0.030390","36.14K","-10.65%"
"Oct 10, 2018","0.034225","0.034315","0.034400","0.034086","4.42K","-0.26%"
"Oct 09, 2018","0.034315","0.034475","0.034775","0.034252","5.11K","-0.46%"
"Oct 08, 2018","0.034475","0.034240","0.034668","0.034034","6.91K","0.69%"
"Oct 07, 2018","0.034240","0.034178","0.034295","0.033863","6.00K","0.18%"
"Oct 06, 2018","0.034178","0.034405","0.034497","0.033836","6.73K","-0.66%"
"Oct 05, 2018","0.034405","0.033762","0.034726","0.033501","8.10K","1.91%"
"Oct 04, 2018","0.033762","0.033895","0.034275","0.033530","7.56K","-0.39%"
"Oct 03, 2018","0.033895","0.034535","0.034585","0.033512","11.40K","-1.85%"
"Oct 02, 2018","0.034535","0.035031","0.035156","0.034413","5.76K","-1.34%"
"Oct 01, 2018","0.035005","0.035160","0.035405","0.034500","10.81K","-0.44%"
"Sep 30, 2018","0.035160","0.035095","0.035925","0.034592","10.65K","0.19%"
"Sep 29, 2018","0.035095","0.033410","0.035995","0.032935","17.31K","5.04%"
"Sep 28, 2018","0.033410","0.034275","0.034521","0.032741","15.91K","-2.52%"
"Sep 27, 2018","0.034275","0.033185","0.034760","0.032526","15.65K","3.28%"
"Sep 26, 2018","0.033185","0.033985","0.034071","0.032433","17.59K","-2.39%"
"Sep 25, 2018","0.033999","0.034628","0.034628","0.032000","24.73K","-1.82%"
"Sep 24, 2018","0.034628","0.036471","0.036570","0.033379","24.06K","-5.05%"
"Sep 23, 2018","0.036471","0.035855","0.036873","0.035400","15.25K","1.61%"
"Sep 22, 2018","0.035893","0.036688","0.037400","0.035070","21.92K","-2.17%"
"Sep 21, 2018","0.036688","0.034579","0.037662","0.033490","54.66K","6.15%"
"Sep 20, 2018","0.034564","0.032812","0.034893","0.032292","31.76K","5.34%"
"Sep 19, 2018","0.032812","0.032946","0.033770","0.032110","19.32K","-0.37%"
"Sep 18, 2018","0.032933","0.031329","0.033697","0.031130","26.26K","5.04%"
"Sep 17, 2018","0.031351","0.033900","0.034458","0.030900","44.45K","-7.52%"
"Sep 16, 2018","0.033900","0.034109","0.034281","0.032500","13.29K","-0.61%"
"Sep 15, 2018","0.034109","0.032321","0.034762","0.032160","30.92K","5.53%"
"Sep 14, 2018","0.032321","0.032466","0.034000","0.031463","49.36K","-0.45%"
"Sep 13, 2018","0.032466","0.028955","0.032961","0.028917","54.26K","12.13%"
"Sep 12, 2018","0.028955","0.029400","0.029512","0.026862","61.32K","-1.53%"
"Sep 11, 2018","0.029406","0.031260","0.031453","0.028500","39.68K","-5.74%"
"Sep 10, 2018","0.031196","0.031379","0.032139","0.029900","40.48K","-0.58%"
"Sep 09, 2018","0.031379","0.031795","0.032487","0.030095","34.23K","-1.31%"
"Sep 08, 2018","0.031795","0.033652","0.034050","0.030968","45.27K","-5.33%"
"Sep 07, 2018","0.033586","0.035241","0.035893","0.033540","18.53K","-4.70%"
"Sep 06, 2018","0.035241","0.034100","0.035900","0.033362","40.63K","3.21%"
"Sep 05, 2018","0.034144","0.038765","0.038935","0.033766","60.25K","-11.92%"
"Sep 04, 2018","0.038765","0.039785","0.039986","0.038350","20.97K","-2.56%"
"Sep 03, 2018","0.039785","0.040415","0.040485","0.039500","10.42K","-1.56%"
"Sep 02, 2018","0.040415","0.041035","0.041361","0.040096","9.46K","-1.59%"
"Sep 01, 2018","0.041067","0.040095","0.041800","0.040078","15.95K","2.32%"
"Aug 31, 2018","0.040135","0.040630","0.040755","0.039685","10.66K","-1.22%"
"Aug 30, 2018","0.040630","0.040950","0.041333","0.040000","18.32K","-0.78%"
"Aug 29, 2018","0.040950","0.041805","0.041940","0.040825","8.26K","-2.03%"
"Aug 28, 2018","0.041800","0.041733","0.041904","0.040727","17.82K","0.52%"
"Aug 27, 2018","0.041585","0.040920","0.041796","0.040735","17.20K","1.63%"
"Aug 26, 2018","0.040920","0.041235","0.041235","0.040600","15.41K","-0.76%"
"Aug 25, 2018","0.041235","0.042065","0.042065","0.041038","6.25K","-1.98%"
"Aug 24, 2018","0.042068","0.042340","0.042490","0.041690","7.80K","-0.64%"
"Aug 23, 2018","0.042340","0.042486","0.043357","0.041923","8.90K","-0.34%"
"Aug 22, 2018","0.042486","0.043390","0.043805","0.041492","14.91K","-2.08%"
"Aug 21, 2018","0.043390","0.043322","0.044059","0.042500","11.31K","0.16%"
"Aug 20, 2018","0.043322","0.046190","0.046545","0.042917","20.60K","-6.21%"
"Aug 19, 2018","0.046190","0.045990","0.047500","0.045500","8.17K","0.43%"
"Aug 18, 2018","0.045990","0.048156","0.048675","0.044822","14.24K","-4.50%"
"Aug 17, 2018","0.048156","0.045400","0.048530","0.045297","13.36K","6.07%"
"Aug 16, 2018","0.045400","0.044795","0.046505","0.044472","17.40K","1.40%"
"Aug 15, 2018","0.044775","0.044985","0.046339","0.043987","26.79K","-0.47%"
"Aug 14, 2018","0.044985","0.045400","0.045400","0.042000","60.42K","-0.91%"
"Aug 13, 2018","0.045400","0.050400","0.050554","0.045117","31.41K","-9.91%"
"Aug 12, 2018","0.050395","0.051035","0.051587","0.050000","9.35K","-1.26%"
"Aug 11, 2018","0.051040","0.054015","0.054064","0.049550","16.25K","-5.51%"
"Aug 10, 2018","0.054015","0.055635","0.056412","0.053424","10.28K","-2.91%"
"Aug 09, 2018","0.055635","0.056620","0.057200","0.055453","6.09K","-1.74%"
"Aug 08, 2018","0.056620","0.056320","0.057501","0.055405","16.34K","0.53%"
"Aug 07, 2018","0.056320","0.058400","0.058554","0.055300","13.31K","-3.56%"
"Aug 06, 2018","0.058400","0.058215","0.058650","0.057697","6.52K","0.42%"
"Aug 05, 2018","0.058155","0.058105","0.058621","0.057648","4.78K","0.10%"
"Aug 04, 2018","0.058100","0.056390","0.058690","0.055735","12.75K","3.03%"
"Aug 03, 2018","0.056390","0.054560","0.056544","0.054370","9.81K","3.35%"
"Aug 02, 2018","0.054560","0.055235","0.055533","0.054100","7.56K","-1.22%"
"Aug 01, 2018","0.055235","0.055764","0.056396","0.054543","9.09K","-0.95%"
"Jul 31, 2018","0.055764","0.055865","0.056272","0.054325","11.64K","-0.18%"
"Jul 30, 2018","0.055865","0.056782","0.057219","0.055556","12.01K","-1.62%"
"Jul 29, 2018","0.056782","0.056978","0.057244","0.056526","5.59K","-0.34%"
"Jul 28, 2018","0.056978","0.057413","0.057590","0.056727","4.95K","-0.76%"
"Jul 27, 2018","0.057413","0.058240","0.058900","0.056550","8.31K","-1.42%"
"Jul 26, 2018","0.058240","0.057740","0.058900","0.057535","6.64K","0.87%"
"Jul 25, 2018","0.057740","0.056950","0.058220","0.056844","7.50K","1.39%"
"Jul 24, 2018","0.056950","0.058245","0.059433","0.056410","13.95K","-2.22%"
"Jul 23, 2018","0.058245","0.061840","0.061840","0.057836","8.40K","-5.69%"
"Jul 22, 2018","0.061757","0.062205","0.062870","0.061472","5.48K","-0.72%"
"Jul 21, 2018","0.062205","0.061185","0.063304","0.060880","5.23K","1.67%"
"Jul 20, 2018","0.061185","0.062619","0.062765","0.058514","15.07K","-2.29%"
"Jul 19, 2018","0.062619","0.065020","0.065199","0.062457","14.79K","-3.69%"
"Jul 18, 2018","0.065020","0.068115","0.068788","0.064482","13.08K","-4.54%"
"Jul 17, 2018","0.068115","0.071290","0.071415","0.068000","8.67K","-4.45%"
"Jul 16, 2018","0.071290","0.070730","0.071980","0.070166","4.12K","0.79%"
"Jul 15, 2018","0.070730","0.069413","0.071137","0.069092","3.07K","1.90%"
"Jul 14, 2018","0.069413","0.069511","0.070123","0.069100","2.35K","-0.09%"
"Jul 13, 2018","0.069478","0.068861","0.070470","0.068860","8.31K","0.90%"
"Jul 12, 2018","0.068861","0.069750","0.070188","0.068653","7.63K","-1.28%"
"Jul 11, 2018","0.069750","0.068625","0.069912","0.067600","6.90K","1.64%"
"Jul 10, 2018","0.068625","0.070706","0.070929","0.067444","10.11K","-2.94%"
"Jul 09, 2018","0.070706","0.072485","0.072693","0.070685","4.73K","-2.45%"
"Jul 08, 2018","0.072485","0.071843","0.073166","0.071705","4.94K","0.89%"
"Jul 07, 2018","0.071843","0.071080","0.071843","0.070200","4.23K","1.02%"
"Jul 06, 2018","0.071120","0.071611","0.071785","0.070000","6.04K","-0.69%"
"Jul 05, 2018","0.071611","0.070835","0.071755","0.070654","4.30K","1.10%"
"Jul 04, 2018","0.070835","0.070931","0.071981","0.070014","8.75K","-0.14%"
"Jul 03, 2018","0.070931","0.072050","0.072866","0.070495","9.10K","-1.55%"
"Jul 02, 2018","0.072050","0.071120","0.072604","0.070698","10.43K","1.31%"
"Jul 01, 2018","0.071120","0.071016","0.071500","0.070597","2.52K","0.14%"
"Jun 30, 2018","0.071020","0.070258","0.071691","0.070000","4.89K","1.08%"
"Jun 29, 2018","0.070258","0.071746","0.072000","0.069110","15.21K","-2.07%"
"Jun 28, 2018","0.071746","0.071890","0.072095","0.070685","5.85K","-0.20%"
"Jun 27, 2018","0.071890","0.070782","0.072147","0.069770","12.27K","1.56%"
"Jun 26, 2018","0.070787","0.073371","0.073714","0.070768","20.62K","-3.52%"
"Jun 25, 2018","0.073371","0.074020","0.075707","0.072871","11.12K","-0.88%"
"Jun 24, 2018","0.074020","0.076875","0.077118","0.072649","18.60K","-3.71%"
"Jun 23, 2018","0.076870","0.076345","0.077445","0.075766","4.15K","0.69%"
"Jun 22, 2018","0.076345","0.078292","0.078309","0.074970","15.02K","-2.51%"
"Jun 21, 2018","0.078309","0.079389","0.080396","0.077828","14.58K","-1.36%"
"Jun 20, 2018","0.079389","0.079783","0.079833","0.078420","7.17K","-0.49%"
"Jun 19, 2018","0.079783","0.077141","0.080102","0.076925","9.00K","3.43%"
"Jun 18, 2018","0.077141","0.077045","0.077606","0.076270","7.17K","0.12%"
"Jun 17, 2018","0.077045","0.076504","0.077560","0.076490","6.41K","0.65%"
"Jun 16, 2018","0.076550","0.076288","0.077454","0.075934","5.21K","0.36%"
"Jun 15, 2018","0.076275","0.078210","0.078570","0.074628","9.53K","-2.47%"
"Jun 14, 2018","0.078210","0.075524","0.079053","0.072776","17.48K","3.61%"
"Jun 13, 2018","0.075486","0.075460","0.076393","0.072242","26.34K","0.03%"
"Jun 12, 2018","0.075460","0.077310","0.078423","0.074599","13.18K","-2.32%"
"Jun 11, 2018","0.077255","0.077414","0.079026","0.076271","19.23K","-0.21%"
"Jun 10, 2018","0.077414","0.079100","0.079518","0.075500","15.75K","-2.23%"
"Jun 09, 2018","0.079177","0.078750","0.079314","0.078492","4.00K","0.54%"
"Jun 08, 2018","0.078750","0.078570","0.079255","0.077287","6.81K","0.23%"
"Jun 07, 2018","0.078570","0.079154","0.079700","0.078102","6.51K","-0.74%"
"Jun 06, 2018","0.079154","0.079900","0.080075","0.079000","5.93K","-1.00%"
"Jun 05, 2018","0.079950","0.079000","0.080493","0.078070","8.82K","1.20%"
"Jun 04, 2018","0.079000","0.080290","0.081039","0.077300","12.29K","-1.61%"
"Jun 03, 2018","0.080290","0.077354","0.081008","0.077354","12.87K","3.74%"
"Jun 02, 2018","0.077394","0.077021","0.078114","0.076600","8.13K","0.48%"
"Jun 01, 2018","0.077021","0.077100","0.077730","0.075848","7.97K","-0.10%"
"May 31, 2018","0.077100","0.075627","0.077438","0.075306","8.40K","1.95%"
"May 30, 2018","0.075627","0.075860","0.077455","0.074310","11.18K","-0.31%"
"May 29, 2018","0.075860","0.072030","0.076440","0.071955","18.19K","5.32%"
"May 28, 2018","0.072030","0.077724","0.077901","0.071282","26.92K","-7.33%"
"May 27, 2018","0.077724","0.079850","0.080331","0.076500","9.30K","-2.66%"
"May 26, 2018","0.079850","0.078555","0.080246","0.077600","7.30K","1.72%"
"May 25, 2018","0.078500","0.079456","0.080840","0.077305","9.28K","-1.20%"
"May 24, 2018","0.079456","0.076950","0.079999","0.075020","17.02K","3.26%"
"May 23, 2018","0.076950","0.080400","0.080944","0.075758","19.23K","-4.36%"
"May 22, 2018","0.080456","0.083100","0.083811","0.080076","16.33K","-3.18%"
"May 21, 2018","0.083100","0.083926","0.084347","0.082420","13.77K","-0.98%"
"May 20, 2018","0.083926","0.084525","0.085786","0.083820","9.07K","-0.75%"
"May 19, 2018","0.084557","0.084210","0.085717","0.083377","7.40K","0.41%"
"May 18, 2018","0.084207","0.082875","0.084289","0.082517","8.94K","1.61%"
"May 17, 2018","0.082875","0.084650","0.085500","0.082571","22.52K","-2.13%"
"May 16, 2018","0.084680","0.083062","0.084731","0.082615","13.33K","1.65%"
"May 15, 2018","0.083303","0.083798","0.084800","0.082500","11.77K","-0.59%"
"May 14, 2018","0.083798","0.083903","0.084642","0.082500","12.65K","-0.13%"
"May 13, 2018","0.083905","0.080790","0.085099","0.079900","13.74K","3.86%"
"May 12, 2018","0.080790","0.080685","0.081257","0.076769","28.13K","0.13%"
"May 11, 2018","0.080685","0.080100","0.082200","0.078188","16.86K","0.73%"
"May 10, 2018","0.080100","0.080823","0.082000","0.080062","9.95K","-0.67%"
"May 09, 2018","0.080640","0.081595","0.081650","0.079108","9.78K","-1.17%"
"May 08, 2018","0.081595","0.080540","0.082126","0.078948","15.51K","1.35%"
"May 07, 2018","0.080508","0.082140","0.082466","0.075167","19.54K","-1.99%"
"May 06, 2018","0.082140","0.083147","0.084603","0.080557","14.47K","-1.21%"
"May 05, 2018","0.083147","0.081036","0.083368","0.080560","14.53K","2.61%"
"May 04, 2018","0.081036","0.079915","0.083131","0.079300","23.43K","1.44%"
"May 03, 2018","0.079885","0.074334","0.080742","0.074300","42.02K","7.47%"
"May 02, 2018","0.074334","0.074060","0.075134","0.073863","9.77K","0.37%"
"May 01, 2018","0.074060","0.072500","0.074573","0.070350","13.52K","2.15%"
"Apr 30, 2018","0.072500","0.073115","0.074951","0.072005","13.76K","-0.84%"
"Apr 29, 2018","0.073115","0.073110","0.073533","0.072401","14.36K","0.01%"
"Apr 28, 2018","0.073110","0.072114","0.073770","0.071850","17.90K","1.38%"
"Apr 27, 2018","0.072114","0.071486","0.073500","0.069847","36.33K","0.88%"
"Apr 26, 2018","0.071486","0.069600","0.071750","0.067945","44.27K","2.71%"
"Apr 25, 2018","0.069600","0.072750","0.072995","0.066600","37.68K","-4.33%"
"Apr 24, 2018","0.072752","0.072099","0.075550","0.071800","34.67K","0.91%"
"Apr 23, 2018","0.072099","0.070650","0.072500","0.063614","13.16K","2.05%"
"Apr 22, 2018","0.070650","0.067900","0.072150","0.063874","16.13K","4.05%"
"Apr 21, 2018","0.067900","0.069500","0.069746","0.066619","15.35K","-2.30%"
"Apr 20, 2018","0.069500","0.068290","0.071100","0.067750","27.82K","1.77%"
"Apr 19, 2018","0.068290","0.064510","0.068850","0.064210","20.14K","5.86%"
"Apr 18, 2018","0.064510","0.063570","0.064533","0.063219","21.48K","1.48%"
"Apr 17, 2018","0.063570","0.063520","0.064062","0.062858","9.75K","0.08%"
"Apr 16, 2018","0.063520","0.063845","0.064084","0.062795","11.26K","-0.51%"
"Apr 15, 2018","0.063845","0.062890","0.063995","0.052435","34.82K","1.52%"
"Apr 14, 2018","0.062890","0.062665","0.063500","0.061694","10.40K","0.36%"
"Apr 13, 2018","0.062665","0.062440","0.064700","0.061804","54.95K","0.36%"
"Apr 12, 2018","0.062440","0.061900","0.063000","0.059300","48.74K","0.87%"
"Apr 11, 2018","0.061900","0.060705","0.062111","0.060125","33.84K","1.88%"
"Apr 10, 2018","0.060760","0.058810","0.060825","0.058409","19.16K","3.32%"
"Apr 09, 2018","0.058810","0.057050","0.060228","0.057024","31.62K","3.09%"
"Apr 08, 2018","0.057050","0.055902","0.057261","0.055525","9.79K","2.05%"
"Apr 07, 2018","0.055902","0.055891","0.056100","0.055062","6.89K","0.02%"
"Apr 06, 2018","0.055891","0.056286","0.056425","0.055417","9.17K","-0.70%"
"Apr 05, 2018","0.056286","0.055740","0.056380","0.055359","13.78K","0.86%"
"Apr 04, 2018","0.055806","0.056117","0.056226","0.052600","34.35K","-0.55%"
"Apr 03, 2018","0.056117","0.054577","0.056158","0.053778","21.57K","2.82%"
"Apr 02, 2018","0.054577","0.055455","0.055777","0.054345","22.70K","-1.58%"
"Apr 01, 2018","0.055455","0.056865","0.057064","0.055105","15.33K","-2.48%"
"Mar 31, 2018","0.056865","0.057570","0.059050","0.056275","29.47K","-1.22%"
"Mar 30, 2018","0.057570","0.054140","0.057580","0.054000","35.15K","6.34%"
